version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58934 5432 6 13 2714 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58832 80 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58932 5432 6 14 2720 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58845 80 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58994 5432 6 14 2720 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58914 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58858 5432 6 14 2720 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58944 6 16 4964 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58816 5432 6 14 2751 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58837 5432 6 13 2714 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58952 5432 6 14 2720 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58921 80 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58966 80 6 2 104 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58878 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58797 5432 6 14 2720 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58955 22 6 2 104 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58836 80 6 2 104 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58794 6 13 5176 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58795 6 16 4964 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58817 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58797 6 15 4924 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58851 80 6 2 104 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58881 80 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58947 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58902 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58918 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58993 22 6 2 104 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58872 5432 6 14 2720 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58940 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58850 6 16 4964 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58839 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58847 6 16 4964 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58888 80 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58816 6 15 4924 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58843 80 6 2 104 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 198.235.24.139 10.0.1.149 50352 18574 6 1 44 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58950 80 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 205.210.31.15 10.0.1.149 53397 8088 6 1 44 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58916 22 6 2 104 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 59003 80 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 45.79.109.236 10.0.1.149 46345 10010 6 1 44 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58986 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58892 22 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58795 5432 6 14 2720 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58794 5432 6 13 2714 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58934 6 13 5176 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58998 80 6 1 52 1777093029 1777093059 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58768 6 16 4964 1777093029 1777093059 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58938 22 6 2 104 1777093029 1777093059 REJECT OK
